year,qdistance,qtime,avg_delay
1997,15,14,3.9501608105820618
1997,15,15,6.2114811469857756
1997,15,16,12.8107983892147422
1997,15,17,27.5386509541816903
1997,15,18,65.1119766309639727
1997,15,19,113.5370370370370370
1997,15,20,166.0000000000000000
1997,16,9,-65.0000000000000000
1997,16,10,1.3333333333333333
1997,16,11,-10.0000000000000000
1997,16,12,9.2089552238805970
1997,16,13,4.7417043740573152
1997,16,14,4.5453721475794412
1997,16,15,5.1818031704095112
1997,16,16,6.9261124394320899
1997,16,17,16.1028576347047685
1997,16,18,40.6295955882352941
1997,16,19,86.5555555555555556
1997,16,20,
1997,17,1,-1.00000000000000000000
1997,17,6,-15.0000000000000000
1997,17,10,-17.0000000000000000
1997,17,11,8.5000000000000000
1997,17,12,-4.3333333333333333
1997,17,13,4.0000000000000000
1997,17,14,3.1777137367915466
1997,17,15,3.6313293818797629
1997,17,16,4.0718905574145107
1997,17,17,7.6587854151485088
1997,17,18,21.3847655296930659
1997,17,19,63.6288343558282209
1997,17,20,150.5000000000000000
1997,18,2,-10.0000000000000000
1997,18,10,159.0000000000000000
1997,18,12,-8.0000000000000000
1997,18,13,-27.5000000000000000
1997,18,14,15.5200000000000000
1997,18,15,-1.1196498054474708
1997,18,16,0.67241125349830608337
1997,18,17,3.7769988184324537
1997,18,18,7.8433777818162544
1997,18,19,21.9824913046041384
1997,18,20,96.8157894736842105
1997,19,1,-2.0000000000000000
1997,19,13,83.0000000000000000
1997,19,14,3.0000000000000000
1997,19,15,224.0000000000000000
1997,19,16,4.5000000000000000
1997,19,17,0.58106382978723404255
1997,19,18,3.5218156898695688
1997,19,19,8.6573224336094386
1997,19,20,37.4789356984478936
1997,20,11,-1.00000000000000000000
1997,20,14,30.0000000000000000
1997,20,15,10.0000000000000000
1997,20,16,-24.5000000000000000
1997,20,17,-16.3333333333333333
1997,20,18,3.1757221458046768
1997,20,19,5.8463390265949855
1997,20,20,8.9114966149346310
1996,1,1,6.7961527976083210
1996,1,2,10.4268644546195823
1996,1,3,15.3667052788350157
1996,1,4,21.0928672316384181
1996,1,5,27.3337016574585635
1996,1,6,33.9392265193370166
1996,1,7,43.1202046035805627
1996,1,8,46.0588235294117647
1996,1,9,56.5714285714285714
1996,1,10,69.3835616438356164
1996,1,11,87.7924528301886792
1996,1,12,79.1578947368421053
1996,1,13,84.5454545454545455
1996,1,14,137.6666666666666667
1996,1,15,88.0000000000000000
1996,1,19,370.0000000000000000
1996,1,20,1.00000000000000000000
1996,2,1,5.0808248299319728
1996,2,2,5.9268871031484653
1996,2,3,8.3671727403091070
1996,2,4,12.2852936005625879
1996,2,5,16.0756899916364650
1996,2,6,22.6484426050969288
1996,2,7,30.9491271820448878
1996,2,8,42.9579439252336449
1996,2,9,53.4645669291338583
1996,2,10,65.8308605341246291
1996,2,11,74.0203252032520325
1996,2,12,89.7815126050420168
1996,2,13,104.6944444444444444
1996,2,14,125.7142857142857143
1996,2,15,139.3750000000000000
1996,2,16,156.2000000000000000
1996,2,17,104.0000000000000000
1996,2,18,142.0000000000000000
1996,2,20,
1996,3,1,5.1175428233904312
1996,3,2,5.0944694429556134
1996,3,3,6.6211612669828764
1996,3,4,10.6840831845152371
1996,3,5,16.5060732183810414
1996,3,6,21.7925782331764054
1996,3,7,31.7824784724822164
1996,3,8,40.6814404432132964
1996,3,9,51.0879432624113475
1996,3,10,62.6753926701570681
1996,3,11,75.5125628140703518
1996,3,12,88.0740740740740741
1996,3,13,106.0833333333333333
1996,3,14,101.1818181818181818
1996,3,15,147.2500000000000000
1996,3,16,125.5000000000000000
1996,3,17,149.0000000000000000
1996,3,18,158.0000000000000000
1996,3,19,195.0000000000000000
1996,3,20,
1996,4,1,6.7992202729044834
1996,4,2,6.2878268861224831
1996,4,3,6.5932429402532422
1996,4,4,7.9061690862950701
1996,4,5,11.0285244532595647
1996,4,6,14.3107297041170896
1996,4,7,19.1307942871460787
1996,4,8,27.2977081915135012
1996,4,9,42.7952000000000000
1996,4,10,53.9480048367593712
1996,4,11,68.0471698113207547
1996,4,12,84.8821428571428571
1996,4,13,96.0437500000000000
1996,4,14,116.9583333333333333
1996,4,15,131.2307692307692308
1996,4,16,129.0833333333333333
1996,4,17,154.0000000000000000
1996,4,19,238.7500000000000000
1996,4,20,237.0000000000000000
1996,5,1,9.0165289256198347
1996,5,2,3.8556654676258993
1996,5,3,5.0880659821578859
1996,5,4,5.3310997968712903
1996,5,5,6.5066256536450323
1996,5,6,9.3760664819944598
1996,5,7,14.0671771667246780
1996,5,8,19.3782404853833425
1996,5,9,26.7599864590385917
1996,5,10,40.5022341376228776
1996,5,11,55.8548672566371681
1996,5,12,63.4740484429065744
1996,5,13,85.0648648648648649
1996,5,14,100.3132530120481928
1996,5,15,108.1153846153846154
1996,5,16,108.6666666666666667
1996,5,17,115.0000000000000000
1996,5,18,173.5000000000000000
1996,5,20,310.0000000000000000
1996,6,1,5.9272727272727273
1996,6,2,6.3541666666666667
1996,6,3,5.4865771812080537
1996,6,4,5.2850564420709283
1996,6,5,4.8559219693450999
1996,6,6,7.0698863319774893
1996,6,7,10.6681984385808874
1996,6,8,15.9016324317812180
1996,6,9,25.4980627663696242
1996,6,10,38.5582352941176471
1996,6,11,55.1578298397040691
1996,6,12,75.3257731958762887
1996,6,13,89.6535433070866142
1996,6,14,100.9062500000000000
1996,6,15,115.5806451612903226
1996,6,16,159.3571428571428571
1996,6,17,136.6666666666666667
1996,6,18,168.0000000000000000
1996,6,20,
1996,7,1,9.9722222222222222
1996,7,2,8.0000000000000000
1996,7,3,5.8504398826979472
1996,7,4,7.0376388317564788
1996,7,5,6.2698890866767082
1996,7,6,6.1363101771993100
1996,7,7,7.4118499378162016
1996,7,8,10.6913069634531508
1996,7,9,16.6175128351397604
1996,7,10,26.3110457341535170
1996,7,11,41.6047497879558948
1996,7,12,56.9635627530364372
1996,7,13,69.2348484848484848
1996,7,14,77.5000000000000000
1996,7,15,90.5714285714285714
1996,7,16,123.4400000000000000
1996,7,17,124.8571428571428571
1996,7,18,118.0000000000000000
1996,7,20,
1996,8,1,7.2352941176470588
1996,8,2,1.4500000000000000
1996,8,3,6.0555555555555556
1996,8,4,9.3793103448275862
1996,8,5,8.9521730878724616
1996,8,6,7.2752940528330992
1996,8,7,6.3910552789350676
1996,8,8,8.2190905185320193
1996,8,9,11.7748649095070672
1996,8,10,19.4599231207289294
1996,8,11,32.3257072570725707
1996,8,12,48.8511716276124129
1996,8,13,67.2877697841726619
1996,8,14,80.9779874213836478
1996,8,15,96.9451219512195122
1996,8,16,111.0285714285714286
1996,8,17,152.6153846153846154
1996,8,18,139.3333333333333333
1996,8,19,183.3333333333333333
1996,8,20,
1996,9,1,39.2857142857142857
1996,9,2,19.3000000000000000
1996,9,3,6.0000000000000000
1996,9,4,4.9705882352941176
1996,9,5,9.3632286995515695
1996,9,6,8.2096489822086873
1996,9,7,6.2416913990185419
1996,9,8,6.0038320911264239
1996,9,9,8.0043109549730404
1996,9,10,11.8703770197486535
1996,9,11,18.9347716648687522
1996,9,12,33.2270033496521515
1996,9,13,50.9835714285714286
1996,9,14,70.3770794824399261
1996,9,15,85.8060200668896321
1996,9,16,102.0724637681159420
1996,9,17,147.4318181818181818
1996,9,18,146.8000000000000000
1996,9,19,155.5000000000000000
1996,9,20,
1996,10,1,13.6000000000000000
1996,10,2,20.8000000000000000
1996,10,3,47.5000000000000000
1996,10,4,8.0000000000000000
1996,10,5,22.8518518518518519
1996,10,6,10.1936758893280632
1996,10,7,8.3929017745563609
1996,10,8,6.9396850644186416
1996,10,9,7.1088646408508905
1996,10,10,8.2662135408128523
1996,10,11,11.9585433622660995
1996,10,12,19.9708376421923475
1996,10,13,33.0470752738289443
1996,10,14,52.1090617481956696
1996,10,15,71.6936090225563910
1996,10,16,87.0076335877862595
1996,10,17,105.4770642201834862
1996,10,18,142.5555555555555556
1996,10,19,125.0000000000000000
1996,10,20,
1996,11,1,2.0000000000000000
1996,11,3,-9.6666666666666667
1996,11,4,-8.0000000000000000
1996,11,5,5.3333333333333333
1996,11,6,8.8571428571428571
1996,11,7,11.7868852459016393
1996,11,8,5.8951642672572905
1996,11,9,6.5900597672223970
1996,11,10,7.8913417007089132
1996,11,11,9.3550564339760187
1996,11,12,13.4404306798935398
1996,11,13,21.3634255904941313
1996,11,14,37.8048103607770583
1996,11,15,60.6538461538461538
1996,11,16,88.1642857142857143
1996,11,17,112.9720670391061453
1996,11,18,166.1851851851851852
1996,11,19,144.5714285714285714
1996,11,20,
1996,12,1,-8.0000000000000000
1996,12,5,-7.5000000000000000
1996,12,6,19.0000000000000000
1996,12,7,16.6250000000000000
1996,12,8,9.0994152046783626
1996,12,9,7.4085939872456726
1996,12,10,6.8221235542399825
1996,12,11,6.5450090275986588
1996,12,12,7.9113288837973801
1996,12,13,13.1741611898996887
1996,12,14,24.0525804171085189
1996,12,15,41.4281357224552040
1996,12,16,67.2763713080168776
1996,12,17,93.4226327944572748
1996,12,18,126.9166666666666667
1996,12,19,236.6363636363636364
1996,12,20,209.0000000000000000
1996,13,2,13.0000000000000000
1996,13,3,6.8333333333333333
1996,13,4,-14.3333333333333333
1996,13,5,14.6666666666666667
1996,13,6,-21.6666666666666667
1996,13,8,8.9166666666666667
1996,13,9,10.0823529411764706
1996,13,10,6.5377358490566038
1996,13,11,6.0591527795445872
1996,13,12,7.4345743751092466
1996,13,13,10.2257065427797135
1996,13,14,16.0245249853519712
1996,13,15,26.6162733930024410
1996,13,16,46.7782568524792116
1996,13,17,81.6402116402116402
1996,13,18,121.4948453608247423
1996,13,19,201.7647058823529412
1996,13,20,
1996,14,1,14.0000000000000000
1996,14,7,13.6666666666666667
1996,14,8,-18.0000000000000000
1996,14,9,9.6363636363636364
1996,14,10,14.2941176470588235
1996,14,11,5.8474709702814407
1996,14,12,6.0158458496857387
1996,14,13,5.8428285045525305
1996,14,14,7.4661507118771075
1996,14,15,13.2404546457735599
1996,14,16,25.7907979870596693
1996,14,17,51.2790966994788651
1996,14,18,93.9285714285714286
1996,14,19,166.2272727272727273
1996,14,20,203.6666666666666667
1996,15,2,29.0000000000000000
1996,15,4,-10.0000000000000000
1996,15,5,7.0000000000000000
1996,15,6,123.0000000000000000
1996,15,8,3.0000000000000000
1996,15,9,-11.0000000000000000
1996,15,10,14.5000000000000000
1996,15,11,2.8319327731092437
1996,15,12,5.3986657464918334
1996,15,13,6.7510460251046025
1996,15,14,8.0465378781643523
1996,15,15,9.4139243688425488
1996,15,16,16.5767236119585113
1996,15,17,32.0136061080657792
1996,15,18,78.8015873015873016
1996,15,19,149.4807692307692308
1996,15,20,
1996,16,1,-20.0000000000000000
1996,16,9,-50.0000000000000000
1996,16,11,13.4285714285714286
1996,16,12,15.9147286821705426
1996,16,13,5.5421022619273902
1996,16,14,5.3988509749303621
1996,16,15,7.6733728448275862
1996,16,16,10.3430225410981102
1996,16,17,20.7029595611685164
1996,16,18,51.6330346708219712
1996,16,19,106.9181818181818182
1996,16,20,122.0000000000000000
1996,17,1,40.0000000000000000
1996,17,9,-31.0000000000000000
1996,17,10,17.0000000000000000
1996,17,11,16.6666666666666667
1996,17,12,-9.6666666666666667
1996,17,13,8.2127659574468085
1996,17,14,4.5572850216892064
1996,17,15,6.2162207079940170
1996,17,16,7.4689023793204739
1996,17,17,11.5033110653668389
1996,17,18,27.7175718849840256
1996,17,19,88.2589641434262948
1996,17,20,262.3333333333333333
1996,18,7,62.0000000000000000
1996,18,11,11.0000000000000000
1996,18,12,45.0000000000000000
1996,18,13,-19.3333333333333333
1996,18,14,-1.2058823529411765
1996,18,15,-0.02897051215726849457
1996,18,16,3.7765908463026061
1996,18,17,7.1122425576808403
1996,18,18,12.8010975007151960
1996,18,19,31.4805870476782109
1996,18,20,120.7200000000000000
1996,19,14,45.0000000000000000
1996,19,15,22.0000000000000000
1996,19,16,12.5200000000000000
1996,19,17,2.7655642945134085
1996,19,18,7.3423958474313146
1996,19,19,16.0637097755955038
1996,19,20,55.2272727272727273
1996,20,10,35.0000000000000000
1996,20,15,20.0000000000000000
1996,20,16,102.3333333333333333
1996,20,17,-8.3333333333333333
1996,20,18,3.0714591356439880
1996,20,19,9.0415430493959321
1996,20,20,16.0636639831088976
2008,1,1,4.3812301264855278
2008,1,2,9.6646150580994323
2008,1,3,19.1371849464840603
2008,1,4,30.4153633854645814
2008,1,5,45.7307692307692308
2008,1,6,55.1169230769230769
2008,1,7,63.8437500000000000
2008,1,8,75.4742268041237113
2008,1,9,76.2545454545454545
2008,1,10,77.6315789473684211
2008,1,11,91.2962962962962963
2008,1,12,95.7777777777777778
2008,1,13,95.6000000000000000
2008,1,14,184.2000000000000000
2008,1,15,105.0000000000000000
2008,1,16,122.0000000000000000
2008,1,17,159.7500000000000000
2008,1,18,140.0000000000000000
2008,1,19,220.0000000000000000
2008,1,20,
2008,2,1,4.1719514241098507
2008,2,2,6.6340883202537461
2008,2,3,10.5261019432834330
2008,2,4,15.1085129400016643
2008,2,5,23.3014215259646069
2008,2,6,34.0871676891615542
2008,2,7,47.1757648470305939
2008,2,8,55.3797595190380762
2008,2,9,69.5484496124031008
2008,2,10,74.4467213114754098
2008,2,11,91.0241935483870968
2008,2,12,106.1746031746031746
2008,2,13,85.1578947368421053
2008,2,14,121.3529411764705882
2008,2,15,165.6666666666666667
2008,2,16,103.5000000000000000
2008,2,17,120.0000000000000000
2008,2,18,129.3333333333333333
2008,2,19,243.0000000000000000
2008,2,20,266.0000000000000000
2008,3,1,3.4959165154264973
2008,3,2,3.5690356788624292
2008,3,3,5.2971092122967750
2008,3,4,8.2790714976564244
2008,3,5,12.6535113783339742
2008,3,6,19.3967697277341947
2008,3,7,31.3783491204330176
2008,3,8,46.2655571635311143
2008,3,9,64.3203389830508475
2008,3,10,82.3595890410958904
2008,3,11,88.0760869565217391
2008,3,12,99.5233644859813084
2008,3,13,107.4814814814814815
2008,3,14,169.0000000000000000
2008,3,15,139.1111111111111111
2008,3,16,149.8888888888888889
2008,3,17,152.2000000000000000
2008,3,18,141.0000000000000000
2008,3,19,220.0000000000000000
2008,3,20,311.0000000000000000
2008,4,1,18.9029126213592233
2008,4,2,5.8267681470385814
2008,4,3,4.8525286352164628
2008,4,4,8.2292605880568601
2008,4,5,11.8683314118016979
2008,4,6,12.7086230876216968
2008,4,7,15.0177190349763361
2008,4,8,22.7589955022488756
2008,4,9,36.1849816849816850
2008,4,10,54.1369982547993019
2008,4,11,72.6720321931589537
2008,4,12,87.7244094488188976
2008,4,13,97.8169014084507042
2008,4,14,109.6938775510204082
2008,4,15,146.5416666666666667
2008,4,16,194.7777777777777778
2008,4,17,136.0000000000000000
2008,4,18,252.0000000000000000
2008,4,20,
2008,5,1,13.2753623188405797
2008,5,2,8.2555984555984556
2008,5,3,4.9857253943568096
2008,5,4,4.5364063969896519
2008,5,5,6.1327366950896795
2008,5,6,10.3819822658324706
2008,5,7,16.6163214937225024
2008,5,8,20.3022532289997172
2008,5,9,24.6584310189359784
2008,5,10,32.4632558139534884
2008,5,11,46.0356138706654171
2008,5,12,61.8864864864864865
2008,5,13,86.1694915254237288
2008,5,14,107.7250000000000000
2008,5,15,149.6969696969696970
2008,5,16,110.3000000000000000
2008,5,17,155.4000000000000000
2008,5,20,367.0000000000000000
2008,6,1,20.4000000000000000
2008,6,2,5.1985294117647059
2008,6,3,4.1080203987019008
2008,6,4,3.1416414686825054
2008,6,5,3.2732692275306916
2008,6,6,6.0021215500143081
2008,6,7,11.4474538016645507
2008,6,8,18.5287492961271351
2008,6,9,23.3961912943871707
2008,6,10,27.6969211032713278
2008,6,11,32.6335329341317365
2008,6,12,51.8382066276803119
2008,6,13,73.7773109243697479
2008,6,14,102.5616438356164384
2008,6,15,119.1944444444444444
2008,6,16,125.6000000000000000
2008,6,17,132.0000000000000000
2008,6,18,172.3333333333333333
2008,6,19,261.0000000000000000
2008,6,20,
2008,7,1,11.2500000000000000
2008,7,2,-0.51851851851851851852
2008,7,3,15.2674418604651163
2008,7,4,9.3547968885047537
2008,7,5,3.9049461103404119
2008,7,6,3.5443954828465916
2008,7,7,5.1536174614861276
2008,7,8,9.1098208906172975
2008,7,9,17.1034968553459119
2008,7,10,25.8945200573065903
2008,7,11,31.9506802721088435
2008,7,12,41.0895061728395062
2008,7,13,50.5632911392405063
2008,7,14,66.6666666666666667
2008,7,15,96.4761904761904762
2008,7,16,112.8333333333333333
2008,7,17,121.0000000000000000
2008,7,18,198.6666666666666667
2008,7,19,197.0000000000000000
2008,7,20,
2008,8,1,20.1851851851851852
2008,8,2,15.8235294117647059
2008,8,3,16.7500000000000000
2008,8,4,10.2132701421800948
2008,8,5,8.5694288012872084
2008,8,6,5.7784833257195066
2008,8,7,5.1513609744670883
2008,8,8,7.7505260133287606
2008,8,9,13.7208329278972463
2008,8,10,23.6796890184645287
2008,8,11,31.2171113155473781
2008,8,12,35.5287561301827909
2008,8,13,44.9100623330365093
2008,8,14,62.0183908045977011
2008,8,15,79.9016393442622951
2008,8,16,127.5471698113207547
2008,8,17,139.1666666666666667
2008,8,18,192.8750000000000000
2008,8,19,322.0000000000000000
2008,8,20,
2008,9,1,-2.0000000000000000
2008,9,2,6.0909090909090909
2008,9,3,13.5000000000000000
2008,9,4,-0.08571428571428571429
2008,9,5,15.6733067729083665
2008,9,6,6.8454814814814815
2008,9,7,4.3541437864323731
2008,9,8,4.3911531467351568
2008,9,9,6.7492551114764204
2008,9,10,10.9406455888659312
2008,9,11,16.7201317027281279
2008,9,12,25.9033257035142049
2008,9,13,37.7901664730933024
2008,9,14,52.5188571428571429
2008,9,15,76.3711340206185567
2008,9,16,118.7611940298507463
2008,9,17,168.0000000000000000
2008,9,18,165.3000000000000000
2008,9,19,164.0000000000000000
2008,9,20,265.0000000000000000
2008,10,1,17.5555555555555556
2008,10,2,20.3333333333333333
2008,10,3,69.0000000000000000
2008,10,4,10.6250000000000000
2008,10,5,26.0000000000000000
2008,10,6,22.9801980198019802
2008,10,7,9.8403743991904882
2008,10,8,4.3450956168120866
2008,10,9,4.0845072929366640
2008,10,10,6.5915868613561910
2008,10,11,11.9165201328573205
2008,10,12,22.3913950456323338
2008,10,13,35.5698735955056180
2008,10,14,56.8245487364620939
2008,10,15,78.2673031026252983
2008,10,16,90.5459183673469388
2008,10,17,117.0441176470588235
2008,10,18,190.9090909090909091
2008,10,19,177.7500000000000000
2008,10,20,219.0000000000000000
2008,11,1,18.2857142857142857
2008,11,2,5.1250000000000000
2008,11,3,-5.0000000000000000
2008,11,4,-4.3333333333333333
2008,11,5,7.8000000000000000
2008,11,6,2.3714285714285714
2008,11,7,4.0797101449275362
2008,11,8,9.5528858709845913
2008,11,9,5.8251588069993152
2008,11,10,4.5208469086135743
2008,11,11,6.4772082572672377
2008,11,12,11.6774529889514890
2008,11,13,20.3098074723598933
2008,11,14,38.4591858257751529
2008,11,15,53.6686656671664168
2008,11,16,71.5434782608695652
2008,11,17,98.2634730538922156
2008,11,18,150.8333333333333333
2008,11,19,233.6666666666666667
2008,11,20,
2008,12,1,74.7500000000000000
2008,12,2,1.6666666666666667
2008,12,3,66.2500000000000000
2008,12,4,48.2000000000000000
2008,12,5,-12.3750000000000000
2008,12,6,8.1111111111111111
2008,12,7,2.9259259259259259
2008,12,8,17.0522388059701493
2008,12,9,8.1257277205553068
2008,12,10,4.4500436016846949
2008,12,11,3.9907892601819240
2008,12,12,6.6571913258894913
2008,12,13,14.4377239656857422
2008,12,14,27.1103475204998048
2008,12,15,45.9595113438045375
2008,12,16,64.9629156010230179
2008,12,17,91.9166666666666667
2008,12,18,122.8571428571428571
2008,12,19,125.3333333333333333
2008,12,20,
2008,13,1,31.4285714285714286
2008,13,2,-4.6666666666666667
2008,13,3,-50.7500000000000000
2008,13,4,44.8333333333333333
2008,13,5,7.5000000000000000
2008,13,6,-19.8000000000000000
2008,13,7,33.2500000000000000
2008,13,8,16.9444444444444444
2008,13,9,21.8265306122448980
2008,13,10,10.8461082283172721
2008,13,11,6.0204763016577166
2008,13,12,6.2040121696139951
2008,13,13,9.3462572667537730
2008,13,14,16.0888567883400930
2008,13,15,27.5585595212652276
2008,13,16,48.3755607776116214
2008,13,17,81.8625812441968431
2008,13,18,110.7872340425531915
2008,13,19,183.9000000000000000
2008,13,20,228.3333333333333333
2008,14,1,-13.0000000000000000
2008,14,2,-29.0000000000000000
2008,14,5,-20.2500000000000000
2008,14,6,18.0000000000000000
2008,14,7,8.7500000000000000
2008,14,8,89.3750000000000000
2008,14,9,6.2857142857142857
2008,14,10,21.0793650793650794
2008,14,11,8.8480547670729671
2008,14,12,4.6615377028159984
2008,14,13,4.0410738489790564
2008,14,14,6.4596867518838173
2008,14,15,12.6593406593406593
2008,14,16,24.9610894941634241
2008,14,17,50.2937563971340839
2008,14,18,93.8685258964143426
2008,14,19,179.1111111111111111
2008,14,20,
2008,15,1,15.0000000000000000
2008,15,2,27.0000000000000000
2008,15,4,-14.0000000000000000
2008,15,6,80.5000000000000000
2008,15,7,6.3333333333333333
2008,15,8,4.2500000000000000
2008,15,9,-1.8000000000000000
2008,15,10,-1.5000000000000000
2008,15,11,17.5309278350515464
2008,15,12,8.8423076923076923
2008,15,13,3.9803432819503662
2008,15,14,4.3514107176671085
2008,15,15,7.2606371324657114
2008,15,16,15.3405260585434731
2008,15,17,32.4182582913879887
2008,15,18,76.1165775401069519
2008,15,19,117.8928571428571429
2008,15,20,282.5000000000000000
2008,16,1,25.0000000000000000
2008,16,6,35.0000000000000000
2008,16,7,119.0000000000000000
2008,16,8,105.0000000000000000
2008,16,9,-6.4000000000000000
2008,16,10,36.2500000000000000
2008,16,11,0.42857142857142857143
2008,16,12,18.6805555555555556
2008,16,13,5.8264107231507529
2008,16,14,3.1839362354383814
2008,16,15,4.9269389834313294
2008,16,16,8.5006155005652556
2008,16,17,18.8200924758301807
2008,16,18,52.4123647604327666
2008,16,19,132.4714285714285714
2008,16,20,153.0000000000000000
2008,17,1,-36.6666666666666667
2008,17,2,259.0000000000000000
2008,17,4,-89.0000000000000000
2008,17,7,-67.0000000000000000
2008,17,8,26.0000000000000000
2008,17,9,-31.0000000000000000
2008,17,10,19.0000000000000000
2008,17,11,23.3333333333333333
2008,17,12,13.8000000000000000
2008,17,13,13.0472103004291845
2008,17,14,6.8508845829823083
2008,17,15,4.0140848275234368
2008,17,16,6.2489497630031230
2008,17,17,11.1669876067743050
2008,17,18,26.7080995719569463
2008,17,19,79.5000000000000000
2008,17,20,192.0000000000000000
2008,18,1,21.0000000000000000
2008,18,9,0.00000000000000000000
2008,18,10,11.0000000000000000
2008,18,12,0.00000000000000000000
2008,18,13,-17.3333333333333333
2008,18,14,27.4166666666666667
2008,18,15,4.1204274558158652
2008,18,16,2.7707367533810965
2008,18,17,4.7247828687823236
2008,18,18,10.1686999828687502
2008,18,19,26.9259102455546147
2008,18,20,135.2307692307692308
2008,19,9,-12.0000000000000000
2008,19,15,9.0000000000000000
2008,19,16,51.0000000000000000
2008,19,17,-2.0625283189850476
2008,19,18,3.8955584547458531
2008,19,19,11.9205951761043220
2008,19,20,47.0828759604829857
2008,20,10,250.0000000000000000
2008,20,14,23.0000000000000000
2008,20,15,10.0000000000000000
2008,20,17,80.5000000000000000
2008,20,18,-1.5290763968072976
2008,20,19,3.1172086992554571
2008,20,20,11.5202874442056538
2007,1,1,5.3979515678600086
2007,1,2,10.4420524627908889
2007,1,3,18.8863015085552293
2007,1,4,32.5040411462160176
2007,1,5,42.1850574712643678
2007,1,6,58.4151515151515152
2007,1,7,70.6368159203980100
2007,1,8,82.5742574257425743
2007,1,9,62.0235294117647059
2007,1,10,75.8688524590163934
2007,1,11,105.7500000000000000
2007,1,12,90.3846153846153846
2007,1,13,90.2857142857142857
2007,1,14,121.6666666666666667
2007,1,15,214.2500000000000000
2007,1,16,126.3333333333333333
2007,1,17,115.6666666666666667
2007,1,18,170.0000000000000000
2007,1,20,
2007,2,1,5.7302135678391960
2007,2,2,8.1913988386132352
2007,2,3,12.1230573289482169
2007,2,4,18.3309165418866735
2007,2,5,27.0333544437407642
2007,2,6,36.1565925461948011
2007,2,7,46.1082224909310762
2007,2,8,53.3202185792349727
2007,2,9,58.3071895424836601
2007,2,10,81.1681034482758621
2007,2,11,87.9918699186991870
2007,2,12,102.2285714285714286
2007,2,13,161.6315789473684211
2007,2,14,114.4000000000000000
2007,2,15,83.6666666666666667
2007,2,16,131.0000000000000000
2007,2,17,115.8571428571428571
2007,2,18,166.0000000000000000
2007,2,19,275.0000000000000000
2007,2,20,
2007,3,1,6.5069204152249135
2007,3,2,5.3151872987174417
2007,3,3,7.6933825308492620
2007,3,4,10.6020277822129970
2007,3,5,14.9091390447950863
2007,3,6,21.7993570071606021
2007,3,7,33.0689306650495250
2007,3,8,45.7890594254230618
2007,3,9,63.7342657342657343
2007,3,10,74.8130630630630631
2007,3,11,92.0981818181818182
2007,3,12,98.0264900662251656
2007,3,13,109.1250000000000000
2007,3,14,116.9655172413793103
2007,3,15,148.2666666666666667
2007,3,16,154.1818181818181818
2007,3,17,161.3571428571428571
2007,3,18,161.7500000000000000
2007,3,19,228.5000000000000000
2007,3,20,
2007,4,1,14.3098591549295775
2007,4,2,8.4160987482614743
2007,4,3,7.3788064620501283
2007,4,4,10.0741682025414686
2007,4,5,14.3499805768670487
2007,4,6,14.7686959400736663
2007,4,7,15.7948630719510121
2007,4,8,21.8291440217391304
2007,4,9,32.0003381805884342
2007,4,10,56.9153696498054475
2007,4,11,79.2345415778251599
2007,4,12,92.6954545454545455
2007,4,13,106.8073394495412844
2007,4,14,68.9673913043478261
2007,4,15,80.3076923076923077
2007,4,16,135.8571428571428571
2007,4,17,169.1250000000000000
2007,4,18,151.0000000000000000
2007,4,19,452.0000000000000000
2007,4,20,744.5000000000000000
2007,5,1,22.1559633027522936
2007,5,2,9.6605049594229035
2007,5,3,8.6287673313515742
2007,5,4,8.1943625892321334
2007,5,5,10.1530676485176848
2007,5,6,14.0033024371986526
2007,5,7,18.3304302612764851
2007,5,8,23.5539848258867778
2007,5,9,30.3117435829232611
2007,5,10,37.8351899457297915
2007,5,11,51.3737971872686899
2007,5,12,69.5784671532846715
2007,5,13,96.7630331753554502
2007,5,14,101.9784946236559140
2007,5,15,123.4516129032258065
2007,5,16,165.0625000000000000
2007,5,17,147.8888888888888889
2007,5,18,162.3333333333333333
2007,5,19,249.0000000000000000
2007,5,20,296.0000000000000000
2007,6,1,14.8840579710144928
2007,6,2,16.4285714285714286
2007,6,3,5.0701004090740052
2007,6,4,6.0242828713289244
2007,6,5,6.2934362085641431
2007,6,6,8.7196601004248745
2007,6,7,12.8271097917550164
2007,6,8,18.3084364564918484
2007,6,9,23.3618143459915612
2007,6,10,24.1054509415262636
2007,6,11,28.7986862442040185
2007,6,12,43.1675617615467240
2007,6,13,66.4241379310344828
2007,6,14,89.9642857142857143
2007,6,15,114.9230769230769231
2007,6,16,149.0833333333333333
2007,6,17,120.7500000000000000
2007,6,18,126.0000000000000000
2007,6,20,322.0000000000000000
2007,7,1,15.2921348314606742
2007,7,2,11.6875000000000000
2007,7,3,14.1505376344086022
2007,7,4,9.4060240963855422
2007,7,5,6.7140163085340912
2007,7,6,6.4829635675595459
2007,7,7,8.2918924938748237
2007,7,8,12.2986746550472041
2007,7,9,19.9528052602470350
2007,7,10,28.3300916401720591
2007,7,11,38.4954521134296415
2007,7,12,51.1670731707317073
2007,7,13,66.9673590504451039
2007,7,14,48.9902439024390244
2007,7,15,69.8939393939393939
2007,7,16,105.0769230769230769
2007,7,17,96.7500000000000000
2007,7,18,161.3333333333333333
2007,7,19,182.0000000000000000
2007,7,20,
2007,8,1,28.6750000000000000
2007,8,2,17.9555555555555556
2007,8,3,8.0204081632653061
